RC Number,RC Name,Category,Vendor Number,Vendor Name,Address 1,Address 2,City,State,Zipcode,Amount
35,Medicine,6400,325307,JOBTARGET,PO BOX 791122,,BALTIMORE,MD,21279-1122,"2,416"
35,Medicine,6400,516367,"JOHNSON, KEVIN B",9132 SADDLEBOW DRIVE,,BRENTWOOD,TN,37027,"1,000"
35,Medicine,6400,182333,LOGIC EXTENSION RESOURCES,7168 ARCHIBALD AVENUE,SUITE 240,ALTA LOMA,CA,91701-6421,"3,000"
35,Medicine,6400,378247,"MADARA, JAMES L",5841 SOUTH MARYLAND AVE,MC100,CHICAGO,IL,60637,"1,000"
35,Medicine,6400,114954,"MANKIN, HENRY J",MASSACHUSETTS GENERAL HOSPITAL,ORTHO SURGERY DEPT,BOSTON,MA,02114,"1,000"
35,Medicine,6400,107169,MAROADI TRANSFER AND STORAGE INC,1850 GILL HALL RD,RT 30,FINELYVILLE,PA,15332,"15,523"
35,Medicine,6400,107227,MASSACHUSETTS MEDICAL SOCIETY,1440 MAIN ST,,WALTHAM,MA,02154,"5,085"
35,Medicine,6400,512529,"MAUS, MACHELE M",844 HEBERTON STREET,,PITTSBURGH,PA,15206,"3,500"
35,Medicine,6400,530533,"MIRARCHI, FERDINANDO",4885 EQUESTRIAN DRIVE,,ERIE,PA,16506,"1,000"
35,Medicine,6400,465876,MOORHOUSE & ASSOCIATES LLC,1971 CRAFTON BLVD,,PITTSBURGH,PA,15205,"1,200"
35,Medicine,6400,146881,NATURE AMERICA INC,PO BOX 5054,,BRENTWOOD,TN,37024-5054,"4,460"
35,Medicine,6400,108189,NEW ENGLAND JOURNAL OF MEDICINE,10 SHATTUCK STREET,,BOSTON,MA,02115-6094,"4,244"
35,Medicine,6400,319678,PERKINELMER HEALTH SCIENCES INC,PO BOX 101668,,ATLANTA,GA,30392-1668,"1,975"
35,Medicine,6400,482992,RED SKIES MULTIMEDIA,323 MILLET LANE,,PITTSBURGH,PA,15236,"1,221"
35,Medicine,6400,371577,S DUNSON CONSULTING LLC,PO BOX 1475,,VILLA RICA,GA,30180-1475,"24,500"
35,Medicine,6400,110330,SCIENCE,PO BOX 80144,,BALTIMORE,MD,21280-0144,"3,817"
35,Medicine,6400,523199,"SILVEIRA, MARIA",437 GRACE ST,,NORTHVILLE,MI,48167,"1,500"
35,Medicine,6400,334021,SOLDIERS & SAILORS MEMORIAL HALL,4141 5TH AVENUE,,PITTSBURGH,PA,15213,"5,300"
35,Medicine,6400,378249,"SPIEGEL, ALLEN MICHAEL",1300 MORRIS PARK AVE,SUITE 312 BELFER BLDG,BRONX,NY,10461,"1,000"
35,Medicine,6400,519323,"STELLABOTTE II, RONALD J",322 OAK RIDGE LN,,MURRYSVILLE,PA,15668,"11,800"
35,Medicine,6400,276776,"STEVENS-YOUNG, DOMINIQUE J",371 DOROTHY DR,,PITTSBURGH,PA,15235,"1,000"
35,Medicine,6400,445060,SYMBIOTIC MANAGEMENT SOLUTIONS INC,7 HAWK RUN CT,,GAITHERSBURG,MD,20886,"12,320"
35,Medicine,6400,159221,UNIVERSITY OF GEORGIA RESEARCH FOUNDATIO,CONTRACTS AND GRANTS DEPARTMENT,BUSINESS SERVICES BUILDING RM B-4,ATHENS,GA,30602-4222,"40,586"
35,Medicine,6400,120472,UNIVERSITY OF PITTSBURGH PHYSICIANS,1650 METROPOLITAN STREET,HARBOR GARDENS 4TH FLOOR,PITTSBURGH,PA,15223,"956,181"
35,Medicine,6400,228900,UPMC,BRADDOCK DENTER CENTER,818 BRADDOCK AVENUE,BRADDOCK,PA,15104,"157,817"
35,Medicine,6400,194442,UPP DEPARTMENT OF PATHOLOGY,200 LOTHROP STREET,ROOM S-417 BST,PITTSBURGH,PA,15261,"8,612"
35,Medicine,6400,336154,US DEPARTMENT OF HOMELAND SECURITY,USCIS TEXAS SERVICE CENTER,4141 NORTH SAINT AUGUSTINE ROAD,DALLAS,TX,75227,"42,360"
35,Medicine,6400,390267,"VANDYKE, AMY MARIE",2600 LORRICK LANE,,SEWICKLEY,PA,15143,"1,150"
35,Medicine,6400,402422,VECK CORPORATION,5777 S PAINTED CANYON DR,,GREEN VALLEY,AZ,85614,"36,000"
35,Medicine,6400,160301,VITAL RECORDS CENTER,46 TERMINAL WAY,,PITTSBURGH,PA,15219,"3,918"
35,Medicine,6400,112413,WESTERN PSYCHIATRIC INSTITUTE AND CLINIC,MATILDA THEISS CHILD DEVELOPMENT CTR,373 BURROWS ST,PITTSBURGH,PA,15213,"4,800"
35,Medicine,6400,313297,WOLTERS KLUWER HEALTH INC,P O BOX 64931,,BALTIMORE,MD,21264-4931,"7,220"
35,Medicine,6400,268124,WORKFLOW ONE,6860 W SNOWVILLE ROAD,SUITE 120,BRECKSVILLE,OH,44141,"1,972"
35,Medicine,6600,383164,AT&T MOBILITY,P O BOX 6416,,CAROL STREAM,IL,60197-6416,"7,031"
35,Medicine,6600,376590,COMCAST,P.O. BOX 105184,,ATLANTA,GA,30348-5184,"3,217"
35,Medicine,6600,295759,COMCAST CORP,PO BOX 173885,,DENVER,CO,80217,"2,589"
35,Medicine,6600,228900,UPMC,BRADDOCK DENTER CENTER,818 BRADDOCK AVENUE,BRADDOCK,PA,15104,"15,015"
35,Medicine,6600,368218,UPMC NON-PATIENT RECEIVABLES,ACCT ID:  PAGOO-043570,BOX 223270,PITTSBURGH,PA,15251-2270,"5,677"
35,Medicine,6800,135545,APA EXPOSITION SERVICES,20 39TH STREET,,PITTSBURGH,PA,15201,"2,994"
35,Medicine,6800,101799,BROUDY PRINTING INC,PO BOX 371102,,PITTSBURGH,PA,15251,"4,263"
35,Medicine,6800,276087,BRUCELLI ADVERTISING CO INC,310 S BLAKELY ST,,DUNMORE,PA,18512,"2,075"
35,Medicine,6800,530639,"GHEDIN, ELODIE",2 WASHINGTON SQ VILLAGE APT 13D,,NEW YORK,NY,10012,"2,395"
35,Medicine,6800,106107,JOHN WILEY & SONS INC,PO BOX 416502,,BOSTON,MA,02241-6502,"2,000"
35,Medicine,6800,261575,LANDESBERG DESIGN INC,1219 BINGHAM ST,,PITTSBURGH,PA,15203,"1,150"
35,Medicine,6800,108557,OPTICAL SOCIETY OF AMERICA,MEMBER SERVICES DEPT,PO BOX 1976,BALTIMORE,MD,21298-8329,"1,385"
35,Medicine,6800,400709,PUBLIC LIBRARY OF SCIENCE/PLOS,PO BOX 7052,,LAWRENCE,KS,66044-7052,"4,050"
35,Medicine,6900,100040,AAMC,UNIVERSITY OF MARYLAND,SCHOOL OF MEDICINE,BALTIMORE,MD,21201,"59,640"
35,Medicine,6900,455190,ACADEMY OF RADIOLOGY RESEARCH,1029 VERMONT AVENUE N W,SUITE 505,WASHINGTON,DC,20005,"10,000"
35,Medicine,6900,117071,ASSN OF ACADEMIC HEALTH CENTERS,1400 SIXTEENTH STREET N W,SUITE 720,WASHINGTON,DC,20036,"32,795"
35,Medicine,6900,293972,ASSOCIATION FOR PATHOLOGY INFORMATICS,9650 ROCKVILLE PIKE,,BETHESDA,MD,20814-3993,"1,500"
35,Medicine,6900,167659,ASSOCIATION FOR RESEARCH IN VISION AND O,9650 ROCKVILLE PIKE,,BETHESDA,MD,208143998,"1,450"
35,Medicine,6900,102677,COLLEGE OF AMERICAN PATHOLOGISTS,PO BOX 71698,,CHICAGO,IL,60694-1698,"4,360"
35,Medicine,6900,532593,GEORGIA REGENTS RESEARCH INSTITUTE INC,1120 15TH ST CJ-3301,,AUGUSTA,GA,30912,"2,000"
35,Medicine,6900,419346,ILNTIME,DRTC SUITE 2F,16 CAVENDISH COURT,LEBANON,NH,03766,"32,500"
35,Medicine,6900,390332,JOHNS HOPKINS HEALTH SYSTEM,5801 SMITH AVE DAVIS BLDG STE 3110C,C/O MEDBIQUITOUS CONSORTIUM,BALTIMORE,MD,21209,"3,000"
35,Medicine,6900,427377,NATIONAL ASSOCIATION OF CHAIN DRUG STORE,P.O. BOX 34814,,ALEXANDRIA,VA,22334-0814,"2,880"
35,Medicine,6900,107982,NATIONAL BOARD OF MEDICAL EXAMINERS,PO BOX 48014,,NEWARK,NJ,07101-4814,"18,310"
35,Medicine,6900,476880,NIELSEN,PO BOX 88956,,CHICAGO,IL,60695-8956,"4,937"
35,Medicine,6900,417575,WEILL CORNELL MEDICAL COLLEGE,JOAN & STANFORD,DEPT OF PHARMACOLOGY,NEW YORK,NY,10065,"6,500"
35,Medicine,7100,214996,AFFYMETRIX INC,4G CROSBY DR,,BEDFORD,MA,01730,"4,565"
35,Medicine,7100,118529,B&B MICROSCOPES,490 LOWRIES RUN RD,,PITTSBURGH,PA,15237,"14,136"
35,Medicine,7100,256623,BD BIOSCIENCES,PO BOX 3933,,BOSTON,MA,02241-3933,"196,684"
35,Medicine,7100,169659,BECKMAN COULTER INC,250 S KRAEMER BLVD,P O BOX 550,BREA,CA,92822-0550,"42,423"
35,Medicine,7100,246844,BECTON DICKINSON & CO,TWO OAK PARK,,BEDFORD,MA,01730,"146,189"
35,Medicine,7100,387564,BIAERA TECHNOLOGIES LLC,4539 METROPOLITAN COURT,,FREDERICK,MD,21704,"12,975"
35,Medicine,7100,101489,BIO-RAD LABORATORIES,PO BOX 70272,,CHICAGO,IL,60673-0272,"7,450"
35,Medicine,7100,145412,BIOTRONICS INC,1370 BEULAH ROAD 2ND FLOOR,,PITTSBURGH,PA,15235-5084,"11,199"
35,Medicine,7100,205489,BITPLANE INC,ZURCHER KANTONALBANK,ACCT#1321-0013-218,CH-8910 AFFOLTERN AM ALBS,,,"5,424"
35,Medicine,7100,271331,BRUKER BIOSPIN CORP,15 FORTUNE DR,MANNING PARK,BILLERICA,MA,01821-3991,"96,394"
35,Medicine,7100,382919,CLEAN AIR TESTING SERVICES LLC,706 MEMORY LANE,,MCKEESPORT,PA,15133,"12,220"
35,Medicine,7100,174976,COHERENT INC,12789 EARHART AVE,,AUBURN,CA,95602,"10,050"
35,Medicine,7100,362333,DAKO NORTH AMERICA INC,6392 VIA REAL,,CARPINTERIA,CA,93013,"3,814"
35,Medicine,7100,266914,DIVTECH EQUIPMENT CO,PO BOX 58468,,CINCINNATI,OH,45258,"6,995"
35,Medicine,7100,508282,DYNAMICS LASER INC,2009 S 4130 W STE F,,SALT LAKE CITY,UT,84104,"9,534"
35,Medicine,7100,479212,EMD MILLIPORE CORP,80 ASHLY ROAD,,BEDFORD,MA,01730-0000,"19,888"
35,Medicine,7100,187422,FEI COMPANY,2718 PAYSPHERE CIR,,CHICAGO,IL,60674,"42,899"
35,Medicine,7100,104219,FILTECH INC,PO BOX 421,,WEST HOMESTEAD,PA,15120,"31,080"
35,Medicine,7100,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,"95,367"
35,Medicine,7100,469987,FOXSPIRE LLC,4539 METROPOLITAN COURT,,FREDERICK,MD,21704,"5,150"
35,Medicine,7100,527606,FUJIFILM MEDICAL SYSTEMS USA INC,PO BOX 347689,,PITTSBURGH,PA,15251-4689,"7,196"
35,Medicine,7100,118551,GEO NABLE INSTRUMENT SERVICE INC,1199 SAXONBURG BLVD,,GLENSHAW,PA,15116,"3,240"
35,Medicine,7100,115895,GEORGE NABLE INSTRUMENT SERVICE,1199 SAXONBURG BLVD,,GLENSHAW,PA,15116,"1,588"
35,Medicine,7100,126800,GETINGE USA INC,P O BOX 91582,,CHICAGO,IL,60693,"29,676"
35,Medicine,7100,104930,GUARDIAN PROTECTION SERVICES INC,650 RIDGE RD,,PITTSBURGH,PA,15205,"1,594"
35,Medicine,7100,105025,HANCO,102 FREEDOM DR,,LAWRENCE,PA,15055,"5,171"
35,Medicine,7100,105138,HAY SERVICE AND INSTALLATION CO INC,435 MELWOOD AVE,,PITTSBURGH,PA,15213,"9,751"
35,Medicine,7100,142497,HAY SERVICE LLC,435 MELWOOD AVE,,PITTSBURGH,PA,15213,"17,694"
35,Medicine,7100,105650,INFORMATION TECHNOLOGY WORKS INC,6340 QUADRANGLE DR,STE 150,CHAPEL HILL,NC,27514,"13,428"
35,Medicine,7100,434037,INTELLIGENT IMAGING INNOVATIONS,5124 N WASHINGTON ST,,DENVER,CO,80216,"19,230"
35,Medicine,7100,106044,JEOL USA INC,PO BOX 415574,,BOSTON,MA,02241-5574,"33,395"
35,Medicine,7100,423002,KAIROS INSTRUMENTS LLC,520 WILLIAM PITT WAY,,PITTSBURGH,PA,15238,"11,150"
35,Medicine,7100,397875,KASEYA US SALES LLC,P O BOX 100146,ACCOUNTING DEPT,ARLINGTON,VA,22210,"1,857"
35,Medicine,7100,115104,LIFE TECHNOLOGIES CORP,PO BOX 79464,,BALTIMORE,MD,21279-0464,"12,281"
35,Medicine,7100,107169,MAROADI TRANSFER AND STORAGE INC,1850 GILL HALL RD,RT 30,FINELYVILLE,PA,15332,"5,008"
35,Medicine,7100,523815,MARQUIS MEDICAL LLC,PO BOX 886,,WATSON,LA,70786,"39,000"
35,Medicine,7100,107282,MBS/NET INC,6680 BETA DR,,CLEVELAND,OH,44143,"1,320"
35,Medicine,7100,314238,MEDRAD INC,ONE MEDRAD DR,,INDIANOLA,PA,15051,"12,720"
35,Medicine,7100,107510,METTLER TOLEDO INC,PO BOX 847136,,BOSTON,MA,02284-7136,"2,160"
35,Medicine,7100,526414,MOLD MEN OF PITTSBURGH,PO BOX 314,,CREIGHTON,PA,15030,"1,450"
35,Medicine,7100,123555,MOLECULAR DEVICES,2680 COLLECTIONS CENTER DRIVE,,CHICAGO,IL,60693,"21,197"
35,Medicine,7100,304378,MXR,PO BOX 403209,,ATLANTA,GA,30384-3209,"4,751"
35,Medicine,7100,168785,NIKON INC,1300 WALT WHITMAN RD,,MELVILLE,NY,11747,"1,520"
35,Medicine,7100,108514,OLYMPUS AMERICA INC,3500 CORPORATE PKWY,PO BOX 610,CENTER VALLEY,PA,18034-0610,"79,890"
35,Medicine,7100,238764,PERKIN ELMER LIFE SCIENCES INC,PO BOX 101668,,ATLANTA,GA,30392-1668,"12,616"
35,Medicine,7100,319678,PERKINELMER HEALTH SCIENCES INC,PO BOX 101668,,ATLANTA,GA,30392-1668,"25,152"
35,Medicine,7100,447086,PETNET SOLUTIONS,PO BOX 2714,,CAROL STREAM,IL,60132-2714,"127,512"
35,Medicine,7100,380920,PRECISION X-RAY INC,15 COMMERCE DRIVE,UNIT 1,NORTH BRANFORD,CT,06471,"10,735"
35,Medicine,7100,258375,PRIOR SCIENTIFIC INC,80 RESERVOIR PARK DRIVE,,ROCKLAND,MA,02370-1062,"1,099"
35,Medicine,7100,242608,QUALITY REPAIR SERVICES LLC,PO BOX 18235,,PITTSBURGH,PA,15236,"14,080"
35,Medicine,7100,482992,RED SKIES MULTIMEDIA,323 MILLET LANE,,PITTSBURGH,PA,15236,"1,400"
35,Medicine,7100,268132,RIGAKU AMERICAS CORP,23721 NETWORK PLACE,,CHICAGO,IL,60673-1237,"114,969"
35,Medicine,7100,109979,ROCHE DIAGNOSTICS CORP,DEPT AT 952243,,ATLANTA,GA,31192-2243,"20,090"
35,Medicine,7100,468612,SCHNEIDER ELECTRIC IT USA INC,PO BOX 533344,,CHARLOTTE,NC,28290,"15,098"
35,Medicine,7100,110437,SERVICE EQUIPMENT CO INC,PO BOX 4180,10 BEN AVON HEIGHTS RD,PITTSBURGH,PA,15202,"15,644"
35,Medicine,7100,276597,SIEMENS MEDICAL SOLUTIONS USA INC,13531 TORREY PINES DRIVE,ATTN: CONNIE SMITH,AUBURN,CA,95602,"621,398"
35,Medicine,7100,515983,SIEMENS WATER TECHNOLGIES LLC,4800 N POINT PKWY,,APHARETTA,GA,30005,"1,070"
35,Medicine,7100,303005,SMART PRINT TECHNOLOGIES INC,1013 VICTORIA PL,,GIBSONIA,PA,15044,"2,485"
35,Medicine,7100,300182,SOURCEONE HEALTHCARE TECHNOLOGIES INC,PO BOX 403209,,ATLANTA,GA,30384-3209,"8,978"
35,Medicine,7100,349758,SPECIALTY UNDERWRITERS LLC,PO BOX 78075,,MILWAUKEE,WI,53278-0075,"5,202"
35,Medicine,7100,137880,STERIS CORP,LOCKBOX# 771652,1652 SOLUTION CENTER,CHICAGO,IL,60677-1006,"25,325"
35,Medicine,7100,491767,SU INSURANCE COMPANY,9667 S 20TH STREET,,OAK CREEK,WI,53154,"417,833"
35,Medicine,7100,334751,TECH ONE BIOMEDICAL SERVICES INC,10115 FRANKLIN AVENUE,,FRANKLIN PARK,IL,60131,"13,914"
35,Medicine,7100,298874,TEK-PETTE,3220 CLEVELAND AVE,,COLUMBUS,OH,43224,"3,405"
35,Medicine,7100,120472,UNIVERSITY OF PITTSBURGH PHYSICIANS,1650 METROPOLITAN STREET,HARBOR GARDENS 4TH FLOOR,PITTSBURGH,PA,15223,"424,303"
35,Medicine,7100,112096,VECTOR SECURITY,30 INGOLD ROAD,,BURLINGAME,CA,94010,"4,665"
35,Medicine,7100,420913,WAFERGEN INC,7400 PASEO PADRE PARKWAY,,FREMONT,CA,94555,"1,600"
35,Medicine,7100,278776,WEL INSTRUMENT CO LLC,106 CAMP TREES RD,,MARS,PA,16046,"1,582"
35,Medicine,7100,112698,XEROX CORP,PO BOX 904099,,CHARLOTTE,NC,28290-4099,"3,262"
35,Medicine,7140,424204,BPA II LTD,1468 WEST 9TH STREET,SUITE 135,CLEVELAND,OH,44113,"46,273"
35,Medicine,7140,112977,CALDWELL'S WINDOWARE INC,166 WABASH ST,,PITTSBURGH,PA,15220,"1,213"
35,Medicine,7140,106491,KS MANUFACTURING CO INC,PO BOX 6153,,CAROL STREAM,IL,60197-6153,"5,870"
35,Medicine,7140,149494,MASCARO CONSTRUCTION CO LP,1501 REEDSDALE ST,SUITE 202,PITTSBURGH,PA,15233,"11,167"
35,Medicine,7140,519493,MASTER & MILLER CONSULTING,137 GILMORE DRIVE,,PITTSBURGH,PA,15235,"1,907"
35,Medicine,7140,203117,SCALISE INDUSTRIES CORP,PO BOX 456,,LAWRENCE,PA,15055,"1,600"
35,Medicine,7140,439926,"SYNERGY MEDIA GROUP, LLC",152 BIRCHWOOD WAY,,IRWIN,PA,15642,"6,196"
35,Medicine,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,"3,290"
35,Medicine,7300,520861,BAUM BOULEVARD GROUND LLC,LOCKBOX 4387 PO BOX 8500,,PHILADELPHIA,PA,19178-4387,"477,783"
35,Medicine,7300,488090,BAUM BOULEVARD INVESTORS LP,100 7TH STREET #1503,,PITTSBURGH,PA,15222,"342,517"
35,Medicine,7300,119236,CHANDIRAMANI PROPERTIES INC,121 TROTWOOD DR,,MONROEVILLE,PA,15146,"76,567"
35,Medicine,7300,501178,CRAIG-OMEGA ASSOCIATES,1823 PENN AVE,,PITTSBURGH,PA,15221,"15,000"
35,Medicine,7300,531222,FAPD LLC,761 OSAGE ROAD,,PITTSBURGH,PA,15243,"35,362"
35,Medicine,7300,385004,GRUBB & ELLIS MANAGEMENT SERVICES INC,P O BOX 416013,,BOSTON,MA,02241-6013,"326,987"
35,Medicine,7300,105282,HILL HOUSE ASSOCIATION,1835 CENTRE AVE,,PITTSBURGH,PA,15219,"7,000"
35,Medicine,7300,107067,MAGEE-WOMENS HOSPITAL OF UPMC,ATTN: ANNE MCGEARY,FORBES AND HALKET ST,PITTSBURGH,PA,15213,"387,504"
35,Medicine,7300,288808,MRL ASSOCIATES LLC,OXFORD DEVELOPMENT,ONE OXFORD CENTER,PITTSBURGH,PA,15219,"143,115"
35,Medicine,7300,262722,ROAM INVESTMENTS INC,121 NORTH MAIN STREET 2ND FLOOR,,GREENSBURG,PA,15601,"168,814"
35,Medicine,7300,212700,ROAM KEYSTONE LP,121 N MAIN ST 2ND FLOOR,,GREENSBURG,PA,15601,"218,244"
35,Medicine,7300,228900,UPMC,BRADDOCK DENTER CENTER,818 BRADDOCK AVENUE,BRADDOCK,PA,15104,"240,000"
35,Medicine,7700,204776,MARSH USA INC,P O BOX 281915,,ATLANTA,GA,30384,"21,962"
35,Medicine,7700,208231,UNITED CONCORDIA,PO BOX 890150,,CAMPHILL,PA,17001-9774,"26,612"
35,Medicine,7700,175456,UPMC HEALTH PLAN,PO BOX 931119,,CLEVELAND,OH,44193,"774,287"
39,SHRS,6000,181438,AMAZON.COM,PO BOX 530958,,ATLANTA,GA,30353-0958,"7,709"
39,SHRS,6000,188806,AMERICAN 3B SCIENTIFIC LP,2189 FLINESTONE DRIVE,UNIT O,TUCKER,GA,30084-0000,"4,214"
39,SHRS,6000,183227,AMERICAN ACADEMY OF AUDIOLOGY FOUNDATION,PO BOX 4088,,FREDERICK,MD,21705-4088,"1,029"
39,SHRS,6000,522676,AMERICAN ACADEMY OF ORTHOTISTS & PROSTHE,PCARD,,,CA,926260000,"1,435"
39,SHRS,6000,238281,AMERICAN CONGRESS OF REHAB MEDICINE,PO BOX 759272,,BALTIMORE,MD,21275,"1,135"
39,SHRS,6000,100601,AMERICAN HEALTH INFORMATION MANAGEMENT A,PO BOX 4295,,CAROL STREAM,IL,60197-4295,"1,975"
39,SHRS,6000,100668,AMERICAN OCCUPATIONAL THERAPY ASSOCIATIO,PO BOX 64394,,BALTIMORE,MD,21264-4394,"2,222"
39,SHRS,6000,359288,AOTA CONFERENCE,EAGLE BANK LOCKBOX,PO BOX 347171,PITTSBURGH,PA,15251-4171,"2,165"
39,SHRS,6000,100877,APPLE COMPUTER INC,PO BOX 281877,,ATLANTA,GA,30384,"6,898"
39,SHRS,6000,356961,APTA,EDUCATION SECTION,PO BOX 327,ALEXANDRIA,VA,22313,"3,599"
39,SHRS,6000,100975,ASHA,PO BOX 79468,,BALTIMORE,MD,21279-0468,"6,893"
39,SHRS,6000,247656,AUDIO TECHNOLOGY SPECIALISTS,524 CHERRY LANE,,JOHNSTOWN,PA,15904,"19,185"
39,SHRS,6000,101243,B&H PHOTO VIDEO,119 WEST 17TH STREET,,NEW YORK,NY,10011,"1,732"
39,SHRS,6000,466100,B&L ENGINEERING,1901 CARNEGIE AVENUE,SUITE Q,SANTA ANA,CA,92705,"1,240"
39,SHRS,6000,465279,BAYOU OPHTHALMIC INSTRUMENTS INC,5601 JENSEN STREET,,NEW ORLEANS,LA,70123,"1,875"
39,SHRS,6000,430438,BECKER ORTHOPEDIC APPLIANCE CO,635 EXECUTIVE DR,,TROY,MI,48083,"8,915"
39,SHRS,6000,271550,BESTBUY.COM,,,,,55344,"1,392"
39,SHRS,6000,329929,BODYMEDIA INC,PO BOX 742507,,LOS ANGELES,CA,90074-2507,"5,000"
39,SHRS,6000,494338,BUSINESS & LEGAL RESOURCES,PO BOX 5094,,BRENTWOOD,TN,37024-5094,"1,449"
39,SHRS,6000,233463,CARL HAMBURG ASSOCIATES INC,PO BOX 225,,HOMESTEAD,PA,15120,"1,425"
39,SHRS,6000,430408,CASCADE ORTHOPEDIC SUPPLY,2638 AZTEC DR,,CHICO,CA,95928,"2,733"
39,SHRS,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,"11,206"
39,SHRS,6000,264211,CONBOY SPECIALTY CO,4723 DOVERDELL DRIVE,,PITTSBURGH,PA,15236-1826,"1,490"
39,SHRS,6000,247105,CONTINENTAL OFFICE ENVIRONMENTS,PO BOX 29908,,COLUMBUS,OH,43229-7508,"4,986"
39,SHRS,6000,186639,COUNCIL OF ACADEMIC PROGRAMS,PO BOX 26532,,MINNEAPOLIS,MN,55426,"1,000"
39,SHRS,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,"56,865"
39,SHRS,6000,229145,DELTA AIR LINES INC,PO BOX 101153,,ATLANTA,GA,30392-1153,"7,198"
39,SHRS,6000,103467,DIGI-KEY CORP. 1332,701 BROOKS AVENUE SOUTH,POST OFFICE BOX 677,THIEF RIVER FALLS,MN,56701-0677,"4,211"
39,SHRS,6000,103565,DORMONT APPLIANCE CENTER,2875 W LIBERTY AVE,,PITTSBURGH,PA,15216,"2,208"
39,SHRS,6000,160531,EDUCATIONAL AUDIOLOGY ASSN,4319 EHRLICH ROAD,,TAMPA,FL,33624-0000,"1,925"
39,SHRS,6000,118001,ELSEVIER INC,CUSTOMER SUPPORT DEPARTMENT,PO BOX 211,AMSTERDAM,,1000 AE,"4,033"
39,SHRS,6000,104168,FEDEX,PO BOX 965,,BROOKFIELD,WI,53008,"1,949"
39,SHRS,6000,431540,FILLAUER LLC,2710 AMNICOLA HWY,P O BOX 5189,CHATTANOOGA,TN,37406,"2,887"
39,SHRS,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,"11,949"
39,SHRS,6000,104384,FRANKLIN INTERIORS,BOX 371161,,PITTSBURGH,PA,15251-7161,"23,189"
39,SHRS,6000,364181,GOOGLE INC,1600 AMPHITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,94043,"5,880"
39,SHRS,6000,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,"3,523"
39,SHRS,6000,210178,HARVARD MED-CME,P.O. BOX 825,,BOSTON,MA,02117-0825,"1,000"
39,SHRS,6000,212828,HOME DEPOT,PO BOX 105991 DEPT 24,,ATLANTA,GA,30348,"2,721"
39,SHRS,6000,450002,HOSMER DORRANCE CORPORATION,PO BOX 11407,,BIRMINGHAM,AL,35246-0690,"1,035"
39,SHRS,6000,105650,INFORMATION TECHNOLOGY WORKS INC,6340 QUADRANGLE DR,STE 150,CHAPEL HILL,NC,27514,"7,695"
39,SHRS,6000,106550,LAFAYETTE INSTRUMENT CO INC,PO BOX 5729,,LAFAYETTE,IN,47903,"1,850"
39,SHRS,6000,113000,MEDCO SUPPLY CO INC,PO BOX 21773,21773 NETWORK PLACE,CHICAGO,IL,60673-1217,"2,176"
39,SHRS,6000,187029,MEDICAL GRAPHICS CORPORATION,NW 7110 PO BOX 1450,,MINNEAPOLIS,MN,55485-7110,"2,990"
39,SHRS,6000,507089,MORTARA INSTRUMENT INC,7865 N 86TH STREET,,MILWAUKEE,WI,53224,"2,427"
39,SHRS,6000,416657,NCOPE,330 JOHN CARLYLE STREET,SUITE 200,ALEXANDRIA,VA,22314,"2,000"
39,SHRS,6000,300595,NEWEGG.COM,132 SOUTH 6TH AVE,,LA PUENTE,CA,91746,"1,041"
39,SHRS,6000,167975,NORTH COAST MEDICAL INC,8100 CAMINO ARROYO,,GILROY,CA,95020,"2,116"
39,SHRS,6000,108468,OFFICE DEPOT INC,PO BOX 198030,,ATLANTA,GA,30384-8030,"45,990"
39,SHRS,6000,277293,OPTP,3700 ANNAPOLIS LANE SUITE 175,,MINNEAPOLIS,MN,55447,"1,283"
39,SHRS,6000,431890,OTTO BOCK HEALTH CARE,14630 28TH AVE N,,MINNEAPOLIS,MN,55447,"1,531"
39,SHRS,6000,428472,PAEA,300 N WASHINGTON ST SUITE 505,,ALEXANDRIA,VA,22314-2544,"8,400"
39,SHRS,6000,429311,PATTERSON MEDICAL SUPPLY INC,1000 REMINGTON BLVD,SUITE 210,BOLINGBROOK,IL,60440,"3,479"
39,SHRS,6000,262518,PAYPAL,774100,4100 SOLUTIONS CENTER,CHICAGO,IL,60677-4001,"2,225"
39,SHRS,6000,237036,PEARSON INC,5601 GREEN VALLEY DR,,BLOOMINGTON,MN,55437-1099,"5,075"
39,SHRS,6000,235050,PEL SUPPLY CO,PO BOX 638296,,CINCINNATI,OH,45263-8296,"25,750"
39,SHRS,6000,109100,PHYSICIAN SALES AND SERVICE,62046 COLLECTIONS CENTER DRIVE,,CHICAGO,IL,60693-0620,"19,781"
39,SHRS,6000,266999,PITT-HEALTH SCIENCES LBR,,,Pittsburgh,PA,15261,"1,940"
