RC Number,RC Name,Category,Vendor Number,Vendor Name,Address 1,Address 2,City,State,Zipcode, Amount 
67,Facilities Management,7100,106133,JOHNSTONE SUPPLY,5407 PROGRESS BLVD,,BETHEL PARK,PA,15102,"  2,261.00 "
42,Greensburg Campus,6000,106133,JOHNSTONE SUPPLY,5407 PROGRESS BLVD,,BETHEL PARK,PA,15102,"  2,137.00 "
85,School of Medicine Division Administration,6000,106133,JOHNSTONE SUPPLY,5407 PROGRESS BLVD,,BETHEL PARK,PA,15102,"  1,300.00 "
85,School of Medicine Division Administration,7100,106133,JOHNSTONE SUPPLY,5407 PROGRESS BLVD,,BETHEL PARK,PA,15102,"  30,231.00 "
44,Bradford Campus,6000,330610,JOHNSTONS EVERGREEN NURSERY INC,9865 WALES ROAD,,ERIE,PA,16510-5427,"  1,973.00 "
41,Johnstown Campus,7100,156916,JOHNSTOWN CHEMICAL CO,80 MESSENGER ST,,JOHNSTOWN,PA,15902,"  8,616.00 "
41,Johnstown Campus,6400,339407,JOHNSTOWN MAGAZINE,425 LOCUST STREET,PO BOX 340,JOHNSTOWN,PA,15907-0340,"  7,612.00 "
54,General Counsel,6400,418868,JONES DAY,901 LAKESIDE AVENUE,NORTH POINT BUILDING,CHICAGO,IL,44114,"  5,782.00 "
01,Chancellor,6400,390731,"JONES JR, LAMONT",1518 COLLINS ROAD,,PITTSBURGH,PA,15221,"  4,500.00 "
01,Chancellor,7400,390731,"JONES JR, LAMONT",1518 COLLINS ROAD,,PITTSBURGH,PA,15221,"  2,500.00 "
67,Facilities Management,6000,555740,JONES STONE AND MARBLE,1580 WOODWARD DRIVE EXT,,GREENSBURG,PA,15601,"  1,929.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6400,106150,"JONES, GEORGE                         1",1326 POINTVIEW ST,,PITTSBURGH,PA,15206,"  1,800.00 "
85,School of Medicine Division Administration,6000,224022,JORDAN BANANA CO.,203 WASHINGTON AVE,PO BOX 495,DRAVOSBURG,PA,15034,"  106,926.00 "
41,Johnstown Campus,6400,281076,JORDAN TREE SERVICE,114 HARTEIS LANE,,JOHNSTOWN,PA,15905,"  3,800.00 "
41,Johnstown Campus,7100,281076,JORDAN TREE SERVICE,114 HARTEIS LANE,,JOHNSTOWN,PA,15905,"  11,000.00 "
31,School of Dental Medicine,7400,475004,JORDCO INC,595 NW 167TH AVENUE,,BEAVERTON,OR,97006,"  4,250.00 "
31,School of Dental Medicine,6000,277068,JOSHEN PAPER AND PACKAGING CO,PO BOX 643739,,PITTSBURGH,PA,15264-3739,"  4,753.00 "
80,Athletics,6000,106168,JOSTENS INC,PO BOX 101097,,ATLANTA,GA,30392,"  9,972.00 "
92,Business Operations,7400,106168,JOSTENS INC,PO BOX 101097,,ATLANTA,GA,30392,"  10,282.00 "
21,Katz Graduate School of Business,6000,106168,JOSTENS INC,PO BOX 101097,,ATLANTA,GA,30392,"  1,176.00 "
21,Katz Graduate School of Business,6400,106168,JOSTENS INC,PO BOX 101097,,ATLANTA,GA,30392,"  3,470.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6400,550043,"JOUILI, JEANETTE SELMA LOTTE",10 A MARLOW DRIVE,,CHARLESTON,SC,29403,"  4,000.00 "
35,School of Medicine,6000,565718,JOURNAL MEDICAL INTERNET RESEARCH,PCARD,,,ON,000000000,"  1,900.00 "
30,"Senior Vice Chancellor, Health Sciences",6500,106172,JOURNAL OF BONE AND JOINT SURGERY,PO BOX 130,,BURLINGTON,VT,05402,"  2,936.00 "
55,University of Pittsburgh Cancer Institute,6400,569664,"JOVE, HUA YU",123 S OAKHART DRIVE,,GLENDORA,CA,91741,"  1,000.00 "
92,Business Operations,6400,559432,JP NELSON FARM,219 KELLY ROAD,,SLIPPERY ROCK,PA,16057,"  2,025.00 "
21,Katz Graduate School of Business,6400,356512,JR RODGERS & ASSOCIATES INC,20 STANWIX STREET SUITE 503,,PITTSBURGH,PA,15222,"  40,260.00 "
44,Bradford Campus,6400,560072,JS PUBLICATION DESIGN,18 GROVE ST,SUITE 10,WELLESLEY,MA,02482,"  15,000.00 "
60,Libraries,6500,149991,JSTOR,188 MADISON AVE,,NEW YORK,NY,10016,"  95,925.00 "
31,School of Dental Medicine,6000,529963,JTC TECHNOLOGIES LLC,6060 DUTCHMANS LANE STE 250,,LOUISVILLE,KY,40205,"  4,879.00 "
31,School of Dental Medicine,6400,532466,JTECH COMMUNICATIONS INC,PO BOX 405722,,ATLANTA,GA,30384-5722,"  2,257.00 "
01,Chancellor,7400,238601,"JUDKIS, JAMES CHARLES",1602 KING JAMES DRIVE,,PITTSBURGH,PA,15237,"  2,700.00 "
21,Katz Graduate School of Business,6400,238601,"JUDKIS, JAMES CHARLES",1602 KING JAMES DRIVE,,PITTSBURGH,PA,15237,"  1,450.00 "
80,Athletics,6400,524520,JUMP ROPE CAMP,611 WYCKFORD DRIVE,ATTN: JUSTIN PILLMORE,SELLERSVILLE,PA,18960,"  2,640.00 "
80,Athletics,6000,542561,JUMPFORWARD LLC,"112 S. SANGAMON, 1ST FLOOR",,CHICAGO,IL,60607,"  108,500.00 "
80,Athletics,6400,542561,JUMPFORWARD LLC,"112 S. SANGAMON, 1ST FLOOR",,CHICAGO,IL,60607,"  1,000.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,570244,JUNGLE HOBBIES LTD,3351 WHITESIDE DRIVE,,WINDSOR,,N9E 4R3,"  3,554.00 "
21,Katz Graduate School of Business,6000,552585,JURYS INN PRAGUE,PCARD,,,,000000000,"  3,561.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6400,208757,JUST DUCKY TOURS,40-1A OAKVILLE CT,,PITTSBURGH,PA,15220,"  1,845.00 "
54,General Counsel,6400,471419,JUSTUS ADR SERVICES LLC,P O BOX 101824,,PITTSBURGH,PA,15237,"  1,750.00 "
80,Athletics,6700,536321,JUST-US PRINTERS INC,555 N OLD MISSOURI ROAD,PO BOX 41,SPRINGDALE,AR,72765,"  2,588.00 "
80,Athletics,6800,536321,JUST-US PRINTERS INC,555 N OLD MISSOURI ROAD,PO BOX 41,SPRINGDALE,AR,72765,"  2,588.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,313017,JV CHUJKO INC,329 BROADWAY AVENUE,,MCKEES ROCKS,PA,15136,"  2,430.00 "
55,University of Pittsburgh Cancer Institute,6400,313017,JV CHUJKO INC,329 BROADWAY AVENUE,,MCKEES ROCKS,PA,15136,"  1,148.00 "
39,School of Health & Rehabilition Sciences,6000,529896,JW MARRIOTT NEW ORLEANS,614 CANAL STREET,,NEW ORLEANS,LA,70130,"  3,042.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,467450,K & L MICROWAVE INC,PO BOX 27669,,NEW YORK,NY,10087-7669,"  4,695.00 "
10,Senior Vice Chancellor and Provost,6000,575769,"K DESIGN MARKETING, INC",PCARD,,,MT,598010000,"  1,350.00 "
10,Senior Vice Chancellor and Provost,7400,106226,KACHERGIS BOOK DESIGN,14 SMALL STREET N,,PITTSBORO,NC,27312,"  5,626.00 "
35,School of Medicine,7100,423002,KAIROS INSTRUMENTS LLC,520 WILLIAM PITT WAY,,PITTSBURGH,PA,15238,"  11,250.00 "
34,Graduate School of Public Health,6000,106242,KAMIYA BIOMEDICAL CO,910 INDUSTRY DRIVE,,SEATTLE,WA,98188-0000,"  1,007.00 "
21,Katz Graduate School of Business,6000,557284,KAMPA GROUP,CIHELNA 2B,,PRAHA,,11800,"  4,606.00 "
41,Johnstown Campus,7100,515299,"KAMZIK'S PLUMBING & DRAIN CLEANING, LLC",207 RAYMOND DRIVE,,JOHNSTOWN,PA,15909,"  5,905.00 "
44,Bradford Campus,6400,467445,KANE INNOVATIONS INC,2250 POWELL AVE,,ERIE,PA,16506,"  8,360.00 "
44,Bradford Campus,6400,313801,KANE REPUBLICAN,PO BOX 838,,KANE,PA,16735,"  2,607.00 "
60,Libraries,6500,562509,KANOPY LLC,"781 BEACH ST, SUITE 410",,SAN FRANCISCO,CA,94109,"  16,590.00 "
39,School of Health & Rehabilition Sciences,6000,567469,KANSAS LEADERSHIP CENTER,325 E DOUGLAS AVE,,WICHITA,KS,67202,"  2,850.00 "
80,Athletics,6400,322004,KAPLAN INC,KAPLAN HIGHER EDUCATION CORP,PO BOX 203882,DALLAS,TX,75320-3882,"  11,296.00 "
35,School of Medicine,6000,322004,KAPLAN INC,KAPLAN HIGHER EDUCATION CORP,PO BOX 203882,DALLAS,TX,75320-3882,"  5,004.00 "
32,School of Nursing,6400,322004,KAPLAN INC,KAPLAN HIGHER EDUCATION CORP,PO BOX 203882,DALLAS,TX,75320-3882,"  49,700.00 "
44,Bradford Campus,7400,450883,KAPLAN TEST PREP,KAPLAN HIGHER EDUCATION CORP-NIT,PO BOX 203930,DALLAS,TX,75320-3930,"  16,385.00 "
32,School of Nursing,6400,450883,KAPLAN TEST PREP,KAPLAN HIGHER EDUCATION CORP-NIT,PO BOX 203930,DALLAS,TX,75320-3930,"  22,400.00 "
23,Swanson School of Engineering,6400,450883,KAPLAN TEST PREP,KAPLAN HIGHER EDUCATION CORP-NIT,PO BOX 203930,DALLAS,TX,75320-3930,"  5,590.00 "
85,School of Medicine Division Administration,6400,530596,"KARAS, RICHARD H",100 POPULATIC STREET,,FRANKLIN,MA,02038,"  2,000.00 "
02,Secretary of the Board of Trustees,6400,321141,KAREN SCOFIELD DBA DESIGNXPERTISE,1700 MARY STREET,,PITTSBURGH,PA,15203,"  3,405.00 "
67,Facilities Management,6000,552584,KASCAR HVAC SOLUTIONS INC,PCARD,,,PA,153170000,"  1,146.00 "
35,School of Medicine,6000,397875,KASEYA US SALES LLC,P O BOX 100146,ACCOUNTING DEPT,ARLINGTON,VA,22210,"  3,113.00 "
89,"Associate Vice Chancellor, Human Resources",6400,300571,KATHY L HESS & ASSOCIATES,1725 WASHINGTON ROAD SUITE 305,,PITTSBURGH,PA,15241-1207,"  3,182.00 "
01,Chancellor,6400,484333,"KATSENELSON, ALLA",1915 23RD DR #2,,ASTORIA,NY,11105,"  5,600.00 "
31,School of Dental Medicine,6000,121325,KAVO DENTAL,11729 FRUEHAUF DRIVE,,CHARLOTTE,NC,28273,"  30,515.00 "
31,School of Dental Medicine,7400,121325,KAVO DENTAL,11729 FRUEHAUF DRIVE,,CHARLOTTE,NC,28273,"  62,112.00 "
41,Johnstown Campus,7100,156931,KAZA FIRE EQUIPMENT COMPANY LLC,155 LOVELL AVENUE,SUITE ONE,EBENSBURG,PA,15931,"  2,869.00 "
80,Athletics,6400,457166,KDKA FM,PO BOX 13404,,NEWARK,NJ,07188-0404,"  10,872.00 "
80,Athletics,6400,457263,KDKA-AM,PO BOX 13404,,NEWARK,NJ,07188-0404,"  6,609.00 "
44,Bradford Campus,6400,407940,"KEENEY, RONALD H",101 RUSSELL ST,,WARREN,PA,16365,"  4,350.00 "
80,Athletics,6000,522813,KEFFER DEVELOPMENT SERVICES LLC,24 VILLAGE PARK DRIVE,,GROVE CITY,PA,16127,"  1,800.00 "
10,Senior Vice Chancellor and Provost,6400,455407,KEGLER BROWN HILL & RITTER,65 EAST STATE STREET,"CAPITAL SQUARE, SUITE 1800",COLUMBUS,OH,43215,"  115,389.00 "
80,Athletics,6000,364172,KEISER CORPORATION,2470 S CHERRY AVENUE,,FRESNO,CA,93706-5004,"  3,399.00 "
85,School of Medicine Division Administration,7100,271399,KELE,PO BOX 842545,,DALLAS,TX,75284-2545,"  8,618.00 "
05,Student Affairs,6400,555514,KELEVRA IDEAS LLC,PO BOX 14683,,PITTSBURGH,PA,15234,"  55,000.00 "
01,Chancellor,6400,215440,"KELLEY, ROBIN D G",8306 WILSHIRE BLVD #2024,,BEVERLY HILLS,CA,90211,"  1,833.00 "
34,Graduate School of Public Health,6000,106302,KELLY DRY ICE CO INC,590 JACKS RUN RD,,PITTSBURGH,PA,15202,"  2,059.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,106302,KELLY DRY ICE CO INC,590 JACKS RUN RD,,PITTSBURGH,PA,15202,"  5,773.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,7400,106302,KELLY DRY ICE CO INC,590 JACKS RUN RD,,PITTSBURGH,PA,15202,"  18,465.00 "
35,School of Medicine,6000,106302,KELLY DRY ICE CO INC,590 JACKS RUN RD,,PITTSBURGH,PA,15202,"  25,978.00 "
85,School of Medicine Division Administration,6000,106302,KELLY DRY ICE CO INC,590 JACKS RUN RD,,PITTSBURGH,PA,15202,"  14,249.00 "
33,School of Pharmacy,6000,106302,KELLY DRY ICE CO INC,590 JACKS RUN RD,,PITTSBURGH,PA,15202,"  3,394.00 "
55,University of Pittsburgh Cancer Institute,6000,106302,KELLY DRY ICE CO INC,590 JACKS RUN RD,,PITTSBURGH,PA,15202,"  13,218.00 "
41,Johnstown Campus,6400,106303,KELLY SERVICES INC,PO BOX 7777 C9995,,PHILADELPHIA,PA,19175,"  100,225.00 "
31,School of Dental Medicine,6400,548543,"KELLY, BRIANA ROSE",204 LAKEVIEW TERRACE,,PRINCETON,NJ,08540,"  3,000.00 "
92,Business Operations,7100,528331,KENDALL TOWING & AUTO LLC,1840 FORBES AVE,,PITTSBURGH,PA,15219,"  9,593.00 "
92,Business Operations,7400,126775,KENDALL/HUNT PUBLISHING CO,4050 WESTMARK DR,PO BOX 1840,DUBUQUE,IA,52004,"  31,806.00 "
67,Facilities Management,6000,106318,KENNEDY INDUSTRIES INC,935 HORSHAM ROAD,SUITE K,HORSHAM,PA,19044,"  2,021.00 "
80,Athletics,7100,403147,KENNY ROSS AND SONS,ROUTE 30 & BLACKHILL ROAD,,ADAMSBURG,PA,15611,"  6,322.00 "
05,Student Affairs,6000,106328,KENNYWOOD PARK,4590 MACARTHER BLVD #400,,NEWPORT BEACH,CA,92660,"  5,060.00 "
80,Athletics,6400,106332,KENT STATE UNIVERSITY,3325 WEST 13TH ST,,ASHTABULA,OH,44004,"  90,000.00 "
10,Senior Vice Chancellor and Provost,6000,106336,KENYON JEWELERS,711 PENN AVE,,WILKINSBURG,PA,15221,"  2,671.00 "
01,Chancellor,6400,480526,"KEPPLER, PAUL N",223 1/2 38TH ST,,PITTSBURGH,PA,15201,"  3,000.00 "
31,School of Dental Medicine,6000,218809,KERR CORPORATION,14338 COLLECTION CENTER DR,,CHICAGO,IL,60693,"  11,326.00 "
31,School of Dental Medicine,7400,218809,KERR CORPORATION,14338 COLLECTION CENTER DR,,CHICAGO,IL,60693,"  44,543.00 "
92,Business Operations,7400,505766,KEYSCAPER,9673 SW TUALATIN SHERWOOD RD,,TUALATIN,OR,97062,"  2,886.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,534248,KEYSIGHT TECHNOLOGIES INC,32837 COLLECTIONS CENTER DR,,CHICAGO,IL,60693-0328,"  153,323.00 "
05,Student Affairs,6000,528918,KEYSTONE BY DESIGN INC,6355 WALDRON STREET,,PITTSBURGH,PA,15217,"  7,541.00 "
31,School of Dental Medicine,6000,404579,KEYSTONE DENTAL INC,144 MIDDLESEX TURNPIKE,,BURLINGTON,MA,01803,"  1,239.00 "
35,School of Medicine,7100,555397,KEYSTONE ELECTRICAL SYSTEMS INC.,1050 THIRD STREET,,NORTH VERSAILLES,PA,15137,"  2,551.00 "
31,School of Dental Medicine,6000,312870,KEYSTONE INDUSTRIES,616 HOLLYWOOD AVE,,CHERRY HILL,NJ,08002,"  7,353.00 "
31,School of Dental Medicine,7400,312870,KEYSTONE INDUSTRIES,616 HOLLYWOOD AVE,,CHERRY HILL,NJ,08002,"  3,659.00 "
44,Bradford Campus,6400,529597,KEYSTONE POWDERED METAL CO,8 HANLEY DR,PO BOX 424,LEWIS RUN,PA,16738,"  8,957.00 "
92,Business Operations,7100,268606,KEYSTONE RIDGE DESIGNS INC,PO BOX 2008,,BUTLER,PA,16003,"  11,738.00 "
35,School of Medicine,6000,106362,KEYSTONE SYMPOSIA,MEETING E4,DRAWER 1630,SILVERTHORNE,CO,80498,"  1,790.00 "
55,University of Pittsburgh Cancer Institute,6000,106362,KEYSTONE SYMPOSIA,MEETING E4,DRAWER 1630,SILVERTHORNE,CO,80498,"  2,285.00 "
92,Business Operations,7400,386604,KEYSTONE TIRE & AUTO SUPPLY,212 FIFTH STREET,,WILMERDING,PA,15148,"  1,374.00 "
61,Computing Services & Systems Development,6900,372037,KFR SERVICES INC,500 OAKBROOK LANE,,SUMMERVILLE,SC,29485,"  1,484.00 "
83,General University,7300,206914,KHALIL & SADIE KHALIL,4136 BIGELOW BOULEVARD,,PITTSBURGH,PA,15213,"  195,000.00 "
22,School of Education,6400,491885,"KHOURY, JILL",1845 ARLINGTON AVENUE,,PITTSBURGH,PA,15210,"  1,200.00 "
44,Bradford Campus,6400,547297,KIDS ENTERTAINMENT,460 COLLEGE ST,STE 202,TORONTO,,M6G 1A1,"  1,200.00 "
92,Business Operations,7400,320161,KIKKERLAND DESIGN INC,423-427 WEST 127TH ST,,NEW YORK,NY,10027,"  3,247.00 "
54,General Counsel,6400,326854,KILPATRICK TOWNSEND & STOCKTON LLP,PO BOX 945614,,ATLANTA,GA,30394,"  15,657.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,131425,KIMBALL PHYSICS INC,311 KIMBALL HILL RD,,WILTON,NH,03086,"  1,340.00 "
42,Greensburg Campus,6000,405254,KIMBERLY CONTRACTING SERVICE,421 N SECOND STREET,,WEST NEWTON,PA,15089,"  7,250.00 "
57,Education-University Service Programs,6000,263042,KIMS MARTIAL ARTS & FITNESS INC,3606-3608 BROWNSVILLE ROAD,,PITTSBURGH,PA,15227,"  21,270.00 "
61,Computing Services & Systems Development,6900,438223,KINBER,DIXON UNIVERSITY CENTER,2986 N SECOND ST,HARRISBURG,PA,17110,"  30,000.00 "
61,Computing Services & Systems Development,7400,438223,KINBER,DIXON UNIVERSITY CENTER,2986 N SECOND ST,HARRISBURG,PA,17110,"  643,355.00 "
61,Computing Services & Systems Development,6400,517942,KINETIC DATA INC,235 EAST SIXTH STREET,SUITE 400B,SAINT PAUL,MN,55101,"  3,750.00 "
31,School of Dental Medicine,6000,551114,KINETIC INSTRUMENTS INC,17 BERKSHIRE BLVD,,BETHEL,CT,06801,"  19,515.00 "
44,Bradford Campus,6400,373856,KINETIC SOFTWARE INCORPORATED,100 SUSAN DR,,JOHNSTOWN,PA,15905,"  5,695.00 "
92,Business Operations,6000,373856,KINETIC SOFTWARE INCORPORATED,100 SUSAN DR,,JOHNSTOWN,PA,15905,"  77,298.00 "
41,Johnstown Campus,7100,373856,KINETIC SOFTWARE INCORPORATED,100 SUSAN DR,,JOHNSTOWN,PA,15905,"  2,325.00 "
80,Athletics,6000,471241,KINETICS AUDIO LLC,382 MOWRY DRIVE,,PITTSBURGH,PA,15236,"  1,565.00 "
80,Athletics,6400,471241,KINETICS AUDIO LLC,382 MOWRY DRIVE,,PITTSBURGH,PA,15236,"  17,400.00 "
54,General Counsel,6400,491126,KING AND WOOD MALLESONS LAWYERS,5 ZHUJIANG XI ROAD ZHUJIAN NEW TOWN,55F GUANGZHOU INTERNATIONAL FINANCE CENT,GUANGDONG,,510623,"  13,378.00 "
92,Business Operations,7100,472698,KING-KIRSCH MOTOR CO INC,6TH & WASHINGTON ST,,BRADDOCK,PA,15104,"  20,394.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6000,504264,KINKADE INC,325 UNITY CENTER ROAD,,PITTSBURGH,PA,15239,"  3,316.00 "
60,Libraries,6500,106393,KINOKUNIYA BOOK STORES OF AMERICA CO LTD,6040 SOLUTION CENTER,,CHICAGO,IL,60677-6000,"  13,358.00 "
61,Computing Services & Systems Development,7400,211023,KIRBY ELECTRIC INC,170 THOORN HILL ROAD,,WARRENDALE,PA,15086-0000,"  47,757.00 "
67,Facilities Management,6400,211023,KIRBY ELECTRIC INC,170 THOORN HILL ROAD,,WARRENDALE,PA,15086-0000,"  83,090.00 "
42,Greensburg Campus,6400,424027,KIRKLAND PRODUCTIONS INC,8770 ALDWICK DR,,DALLAS,TX,75238,"  4,000.00 "
41,Johnstown Campus,6400,424027,KIRKLAND PRODUCTIONS INC,8770 ALDWICK DR,,DALLAS,TX,75238,"  3,850.00 "
31,School of Dental Medicine,6400,409619,"KISBY, LANCE",989 AVENUE F,,DANVILLE,PA,17821,"  6,000.00 "
22,School of Education,6400,518445,"KISKA, RAECHEL",2344 WOLFORD STREET,,PITTSBURGH,PA,15226,"  1,165.00 "
42,Greensburg Campus,6000,479315,KISKI VALLEY UNIFORMS & SUPPLY,3841 OLD WILLIAM PENN HWY,,MURRYSVILLE,PA,15668,"  7,895.00 "
44,Bradford Campus,7100,415392,KITCHEN KLEEN,849 LOCKES HILL ROAD,,WILCOX,PA,15870,"  3,800.00 "
10,Senior Vice Chancellor and Provost,6400,404188,KLARQUIST SPARKMAN LLP,ONE WLD TRA CTR STE 1600 121 SW SALMON S,,PORTLAND,OR,97204-2988,"  1,159,547.00 "
44,Bradford Campus,6000,265271,K-LOG INC,PO BOX 5,,ZION,IL,60099-0005,"  3,728.00 "
05,Student Affairs,6000,265271,K-LOG INC,PO BOX 5,,ZION,IL,60099-0005,"  1,078.00 "
44,Bradford Campus,6000,537702,KM ONLINE,117 HOLMES AVE,,HAMILTON,NJ,08610,"  1,660.00 "
21,Katz Graduate School of Business,6800,570436,KML COMUNICACOES LTDA-EPP,RUA ARMANDO BONIHA 95 PIRITUBA,,SAO PAULO,SP-CEP,02919-080,"  1,863.00 "
01,Chancellor,6000,271715,KNEPPER PRESS CORPORATION,CLINTON COMMERCE PARK,2251 SWEENEY DRIVE,CLINTON,PA,15026,"  2,411.00 "
01,Chancellor,6800,271715,KNEPPER PRESS CORPORATION,CLINTON COMMERCE PARK,2251 SWEENEY DRIVE,CLINTON,PA,15026,"  57,530.00 "
01,Chancellor,7400,271715,KNEPPER PRESS CORPORATION,CLINTON COMMERCE PARK,2251 SWEENEY DRIVE,CLINTON,PA,15026,"  63,953.00 "
21,Katz Graduate School of Business,6400,271715,KNEPPER PRESS CORPORATION,CLINTON COMMERCE PARK,2251 SWEENEY DRIVE,CLINTON,PA,15026,"  1,355.00 "
21,Katz Graduate School of Business,6800,271715,KNEPPER PRESS CORPORATION,CLINTON COMMERCE PARK,2251 SWEENEY DRIVE,CLINTON,PA,15026,"  29,178.00 "
31,School of Dental Medicine,6000,271715,KNEPPER PRESS CORPORATION,CLINTON COMMERCE PARK,2251 SWEENEY DRIVE,CLINTON,PA,15026,"  6,675.00 "
31,School of Dental Medicine,6400,271715,KNEPPER PRESS CORPORATION,CLINTON COMMERCE PARK,2251 SWEENEY DRIVE,CLINTON,PA,15026,"  2,515.00 "
31,School of Dental Medicine,6800,271715,KNEPPER PRESS CORPORATION,CLINTON COMMERCE PARK,2251 SWEENEY DRIVE,CLINTON,PA,15026,"  23,468.00 "
10,Senior Vice Chancellor and Provost,6800,271715,KNEPPER PRESS CORPORATION,CLINTON COMMERCE PARK,2251 SWEENEY DRIVE,CLINTON,PA,15026,"  9,446.00 "
92,Business Operations,6000,106430,KNICKERBOCKER RUSSELL CO,4759 CAMPBELLS RUN RD,,PITTSBURGH,PA,15205,"  1,100.00 "
67,Facilities Management,6000,106430,KNICKERBOCKER RUSSELL CO,4759 CAMPBELLS RUN RD,,PITTSBURGH,PA,15205,"  8,207.00 "
44,Bradford Campus,7100,524521,KNIGHT SOUND & LIGHTING INC,3566 STATE ROAD,UNIT #6,CUYAHOGA FALLS,OH,44223,"  2,750.00 "
92,Business Operations,7400,505926,KNIGHTS APPAREL INC,PO BOX 603040,,CHARLOTTE,NC,28260,"  4,015.00 "
10,Senior Vice Chancellor and Provost,6400,244536,KNOWLEDGE SHARING SYSTEMS,C/O PRESTON MORRIS & CO.,407 E. HIGH STREET,CHARLOTTESVILLE,VA,22901,"  19,640.00 "
31,School of Dental Medicine,6400,571093,"KNOWLES, LISA LYNN",1053 LANTERN HILL DR,,EAST LANSING,MI,48823,"  2,000.00 "
92,Business Operations,7400,106438,KNOW-WEAR,BY DP DESIGN,1112 ETHEL ST,GLENDALE,CA,91207,"  19,975.00 "
10,Senior Vice Chancellor and Provost,6000,566304,KNOXLABS INC,PCARD,,,CA,915050000,"  1,158.00 "
85,School of Medicine Division Administration,6400,572206,"KOENIG, BARBARA A",3333 CALIFORNIA ST SUITE 340,,SAN FRANCISCO,CA,94118,"  2,000.00 "
35,School of Medicine,7700,568413,"KOFF, KELSEY ABIGAIL",5535 CENTRE AVE APT 13,,PITTSBURGH,PA,15232,"  5,782.00 "
85,School of Medicine Division Administration,6400,325083,"KOHANE, ISAAC S",65 PROSPECT PARK,,NEWTONVILLE,MA,02460,"  2,000.00 "
39,School of Health & Rehabilition Sciences,6400,553834,"KOLOWITZ, MELISSA ANN",142 CHERRINGTON DR,,PITTSBURGH,PA,15237,"  1,093.00 "
35,School of Medicine,7700,554935,"KONDYLIS, EFTATHIOS","4601 FIFTH AVE, #228",,PITTSBURGH,PA,15213,"  1,701.00 "
92,Business Operations,7100,315949,KONICA MINOLTA BUSINESS SOLUTIONS USA IN,PO BOX 532508,,ATLANTA,GA,30353-2508,"  7,171.00 "
10,Senior Vice Chancellor and Provost,6400,106464,KORN-FERRY INTERNATIONAL,1800 CENTURY PARK E,STE 950,LOS ANGELES,CA,90067,"  110,937.00 "
67,Facilities Management,6000,472285,KOROSEAL INTERIOR PRODUCTS GROUP,75 REMITTANCE DRIVE DEPT 6911,,CHICAGO,IL,60675-6911,"  1,768.00 "
39,School of Health & Rehabilition Sciences,6400,461282,"KORTYNA, DEBORAH ELIZABETH",2349 BEAUFORT AVE,,PITTSBURGH,PA,15232,"  1,078.00 "
01,Chancellor,7400,216074,KOSTILNIK AND ASSOCIATES GRAPHICS INC,300 CAMP HORNE RD,SUITE 206,PITTSBURGH,PA,15202,"  6,690.00 "
79,Business Affairs,6400,180110,KPMG LLP,1 EAST PRATT ST,,BALTIMORE,MD,21202,"  341,894.00 "
87,Chief Financial Officer,6400,180110,KPMG LLP,1 EAST PRATT ST,,BALTIMORE,MD,21202,"  15,000.00 "
23,Swanson School of Engineering,6400,180110,KPMG LLP,1 EAST PRATT ST,,BALTIMORE,MD,21202,"  15,000.00 "
01,Chancellor,6400,148893,KQV 1410,650 SMITHFIELD STREET,,PITTSBURGH,PA,15222,"  2,100.00 "
80,Athletics,6400,106472,KQV RADIO 1410,650 SMITHFIELD ST,CENTRE CITY TOWER,PITTSBURGH,PA,15222,"  1,785.00 "
01,Chancellor,6400,106472,KQV RADIO 1410,650 SMITHFIELD ST,CENTRE CITY TOWER,PITTSBURGH,PA,15222,"  1,975.00 "
01,Chancellor,7400,106472,KQV RADIO 1410,650 SMITHFIELD ST,CENTRE CITY TOWER,PITTSBURGH,PA,15222,"  2,040.00 "
23,Swanson School of Engineering,6000,504580,KRAMER TEST & MEASUREMENT LLC,1251 LOYAL DRIVE,,CLAIRTON,PA,15025,"  2,725.00 "
06,Kenneth P. Dietrich School of Arts and Sciences,6400,131831,"KRAULAND, MARY ANN",222 LAWRENCE AVE,,PITTSBURGH,PA,15238,"  1,000.00 "
01,Chancellor,7400,505881,KREIDER DIGITAL COMMUNICATIONS,550 CHAUVET DRIVE,,PITTSBURGH,PA,15275,"  2,898.00 "
34,Graduate School of Public Health,6800,505881,KREIDER DIGITAL COMMUNICATIONS,550 CHAUVET DRIVE,,PITTSBURGH,PA,15275,"  5,785.00 "
67,Facilities Management,6000,165600,KRIGGER & CO INC,4360 GIBSONIA RD,PO BOX 1427,GIBSONIA,PA,15044-1427,"  101,090.00 "
05,Student Affairs,6400,212623,KRISTY LUMSDEN PHOTOGRAPHY,105 CRAIGHEAD STREET,,PITTSBURGH,PA,15211,"  3,000.00 "
